buying_sector,input_sector,inventory_duration_target
CEM,CAU,3.8051948051948052
CEM,CEM,1.2063492063492063
CEM,CER,0.42857142857142855
CEM,CHO,3.8051948051948052
CEM,CIN,0.42857142857142855
CEM,COM,8.603174603174603
CEM,CON,4.952380952380952
CEM,CUE,3.8051948051948052
CEM,CUL,0.42857142857142855
CEM,DEM,3.8051948051948052
CEM,DOM,6.010277704155255
CEM,EDU,6.980515799393351
CEM,ELE,0.42857142857142855
CEM,FID,3.8051948051948052
CEM,FIN,4.1531348470123985
CEM,FRT,0.42857142857142855
CEM,FRV,0.42857142857142855
CEM,GAN,0.42857142857142855
CEM,HIL,3.8051948051948052
CEM,HOT,4.285714285714286
CEM,LAC,0.42857142857142855
CEM,MAD,3.8051948051948052
CEM,MAN,3.8051948051948052
CEM,MAQ,3.8051948051948052
CEM,MET,3.8051948051948052
CEM,MIP,1.2063492063492063
CEM,MOL,3.8051948051948052
CEM,MUE,3.8051948051948052
CEM,PAN,3.8051948051948052
CEM,PAP,3.8051948051948052
CEM,PES,0.42857142857142855
CEM,PLS,3.8051948051948052
CEM,POS,0.14285714285714285
CEM,PPR,0.42857142857142855
CEM,QU1,3.8051948051948052
CEM,QU2,3.8051948051948052
CEM,REF,3.8051948051948052
CEM,RES,4.285714285714286
CEM,SAL,22.285714285714285
CEM,SEG,4.1531348470123985
CEM,SIL,0.42857142857142855
CEM,TAB,0.42857142857142855
CEM,TEL,11.027954471832022
CEM,TRA,0.14285714285714285
CEM,VES,3.8051948051948052
CEM,VID,3.8051948051948052
CEM,REP,4.0205554083105115
CEM,INM,4.0205554083105115
CEM,IMP,4.0205554083105115
COM,ADM,6.0
COM,ADP,7.74349960274738
COM,AGU,4.285714285714286
COM,ALD,5.987870619946092
COM,ASO,12.857142857142858
COM,AYG,3.5214285714285714
COM,AZU,3.5214285714285714
COM,BAL,5.987870619946092
COM,BNA,5.987870619946092
COM,CAN,3.5214285714285714
COM,CAR,5.987870619946092
COM,CAU,5.987870619946092
COM,CEM,2.392857142857143
COM,CER,3.5214285714285714
COM,CHO,5.987870619946092
COM,CIN,3.5214285714285714
COM,COM,6.804920155373327
COM,CON,3.419047619047619
COM,CUE,5.987870619946092
COM,CUL,3.5214285714285714
COM,DEM,5.987870619946092
COM,DOM,6.4339757932235715
COM,EDU,2.4285714285714284
COM,ELE,2.5
COM,FID,5.987870619946092
COM,FIN,4.576832936080714
COM,FRT,3.5214285714285714
COM,FRV,3.5214285714285714
COM,GAN,3.5214285714285714
COM,HIL,5.987870619946092
COM,HOT,2.142857142857143
COM,LAC,3.5214285714285714
COM,MAD,5.987870619946092
COM,MAN,5.987870619946092
COM,MAQ,5.987870619946092
COM,MET,5.987870619946092
COM,MIP,2.392857142857143
COM,MOL,5.987870619946092
COM,MUE,5.987870619946092
COM,PAN,5.987870619946092
COM,PAP,5.987870619946092
COM,PES,3.5214285714285714
COM,PLS,5.987870619946092
COM,POS,4.285714285714286
COM,PPR,3.5214285714285714
COM,QU1,5.987870619946092
COM,QU2,5.987870619946092
COM,REF,5.987870619946092
COM,RES,2.142857142857143
COM,SAL,4.268571428571429
COM,SEG,4.576832936080714
COM,SIL,3.5214285714285714
COM,TAB,3.5214285714285714
COM,TEL,4.785714285714286
COM,TRA,4.285714285714286
COM,VES,5.987870619946092
COM,VID,5.987870619946092
COM,REP,4.867951586447142
COM,INM,4.867951586447142
COM,IMP,4.867951586447142
CON,ADM,8.533764367816092
CON,ADP,5.652811986863711
CON,AGU,1.0
CON,ALD,0.2857142857142857
CON,ASO,8.15281198686371
CON,AYG,2.6925937328954572
CON,AZU,2.6925937328954572
CON,BAL,0.2857142857142857
CON,BNA,0.2857142857142857
CON,CAN,2.6925937328954572
CON,CAR,0.2857142857142857
CON,CAU,0.2857142857142857
CON,CEM,1.1428571428571428
CON,CER,2.6925937328954572
CON,CHO,0.2857142857142857
CON,CIN,2.6925937328954572
CON,COM,7.952380952380952
CON,CON,1.8154761904761905
CON,CUE,0.2857142857142857
CON,CUL,2.6925937328954572
CON,DEM,0.2857142857142857
CON,DOM,4.343288177339901
CON,EDU,5.313526272577996
CON,ELE,2.092573891625616
CON,FID,0.2857142857142857
CON,FIN,2.486145320197044
CON,FRT,2.6925937328954572
CON,FRV,2.6925937328954572
CON,GAN,2.6925937328954572
CON,HIL,0.2857142857142857
CON,HOT,1.6264345763953918
CON,LAC,2.6925937328954572
CON,MAD,0.2857142857142857
CON,MAN,0.2857142857142857
CON,MAQ,0.2857142857142857
CON,MET,0.2857142857142857
CON,MIP,1.1428571428571428
CON,MOL,0.2857142857142857
CON,MUE,0.2857142857142857
CON,PAN,0.2857142857142857
CON,PAP,0.2857142857142857
CON,PES,2.6925937328954572
CON,PLS,0.2857142857142857
CON,POS,6.163288177339901
CON,PPR,2.6925937328954572
CON,QU1,0.2857142857142857
CON,QU2,0.2857142857142857
CON,REF,0.2857142857142857
CON,RES,1.6264345763953918
CON,SAL,7.2763763232365575
CON,SEG,2.486145320197044
CON,SIL,2.6925937328954572
CON,TAB,2.6925937328954572
CON,TEL,9.36096494501667
CON,TRA,6.163288177339901
CON,VES,0.2857142857142857
CON,VID,0.2857142857142857
CON,REP,0.686576354679803
CON,INM,0.686576354679803
CON,IMP,0.686576354679803
DEM,ADM,16.67742673992674
DEM,ADP,13.796474358974356
DEM,AGU,10.357486263736263
DEM,ALD,18.047619047619047
DEM,ASO,16.296474358974358
DEM,AYG,10.836256105006104
DEM,AZU,10.836256105006104
DEM,BAL,18.047619047619047
DEM,BNA,18.047619047619047
DEM,CAN,10.836256105006104
DEM,CAR,18.047619047619047
DEM,CAU,18.047619047619047
DEM,CEM,9.254240798883655
DEM,CER,10.836256105006104
DEM,CHO,18.047619047619047
DEM,CIN,10.836256105006104
DEM,COM,7.035714285714286
DEM,CON,1.1428571428571428
DEM,CUE,18.047619047619047
DEM,CUL,10.836256105006104
DEM,DEM,18.047619047619047
DEM,DOM,12.48695054945055
DEM,EDU,13.457188644688642
DEM,ELE,10.236236263736263
DEM,FID,18.047619047619047
DEM,FIN,10.629807692307692
DEM,FRT,10.836256105006104
DEM,FRV,10.836256105006104
DEM,GAN,10.836256105006104
DEM,HIL,18.047619047619047
DEM,HOT,9.770096948506039
DEM,LAC,10.836256105006104
DEM,MAD,18.047619047619047
DEM,MAN,18.047619047619047
DEM,MAQ,18.047619047619047
DEM,MET,18.047619047619047
DEM,MIP,9.254240798883655
DEM,MOL,18.047619047619047
DEM,MUE,18.047619047619047
DEM,PAN,18.047619047619047
DEM,PAP,18.047619047619047
DEM,PES,10.836256105006104
DEM,PLS,18.047619047619047
DEM,POS,14.306950549450548
DEM,PPR,10.836256105006104
DEM,QU1,18.047619047619047
DEM,QU2,18.047619047619047
DEM,REF,18.047619047619047
DEM,RES,9.770096948506039
DEM,SAL,15.420038695347204
DEM,SEG,10.629807692307692
DEM,SIL,10.836256105006104
DEM,TAB,10.836256105006104
DEM,TEL,17.504627317127316
DEM,TRA,14.306950549450548
DEM,VES,18.047619047619047
DEM,VID,18.047619047619047
DEM,REP,16.9739010989011
DEM,INM,16.9739010989011
DEM,IMP,16.9739010989011
EDU,ADM,34.857142857142854
EDU,ADP,14.714285714285714
EDU,AGU,15.42337952226345
EDU,ALD,27.74285714285714
EDU,ASO,38.57142857142857
EDU,AYG,28.214285714285715
EDU,AZU,28.214285714285715
EDU,BAL,27.74285714285714
EDU,BNA,27.74285714285714
EDU,CAN,28.214285714285715
EDU,CAR,27.74285714285714
EDU,CAU,27.74285714285714
EDU,CEM,14.320134057410844
EDU,CER,28.214285714285715
EDU,CHO,27.74285714285714
EDU,CIN,28.214285714285715
EDU,COM,13.137291280148423
EDU,CON,14.750284284168213
EDU,CUE,27.74285714285714
EDU,CUL,28.214285714285715
EDU,DEM,27.74285714285714
EDU,DOM,15.0
EDU,EDU,20.25
EDU,ELE,15.302129522263453
EDU,FID,27.74285714285714
EDU,FIN,15.69570095083488
EDU,FRT,28.214285714285715
EDU,FRV,28.214285714285715
EDU,GAN,28.214285714285715
EDU,HIL,27.74285714285714
EDU,HOT,7.178571428571429
EDU,LAC,28.214285714285715
EDU,MAD,27.74285714285714
EDU,MAN,27.74285714285714
EDU,MAQ,27.74285714285714
EDU,MET,27.74285714285714
EDU,MIP,14.320134057410844
EDU,MOL,27.74285714285714
EDU,MUE,27.74285714285714
EDU,PAN,27.74285714285714
EDU,PAP,27.74285714285714
EDU,PES,28.214285714285715
EDU,PLS,27.74285714285714
EDU,POS,19.372843807977738
EDU,PPR,28.214285714285715
EDU,QU1,27.74285714285714
EDU,QU2,27.74285714285714
EDU,REF,27.74285714285714
EDU,RES,7.178571428571429
EDU,SAL,37.214285714285715
EDU,SEG,15.69570095083488
EDU,SIL,28.214285714285715
EDU,TAB,28.214285714285715
EDU,TEL,52.142857142857146
EDU,TRA,19.372843807977738
EDU,VES,27.74285714285714
EDU,VID,27.74285714285714
EDU,REP,27.105687615955475
EDU,INM,27.105687615955475
EDU,IMP,27.105687615955475
FID,ADM,9.395833333333334
FID,ADP,6.514880952380952
FID,AGU,3.075892857142857
FID,ALD,5.632975728193213
FID,ASO,9.014880952380953
FID,AYG,2.142857142857143
FID,AZU,2.142857142857143
FID,BAL,5.632975728193213
FID,BNA,5.632975728193213
FID,CAN,2.142857142857143
FID,CAR,5.632975728193213
FID,CAU,5.632975728193213
FID,CEM,1.9726473922902497
FID,CER,2.142857142857143
FID,CHO,5.632975728193213
FID,CIN,2.142857142857143
FID,COM,4.344639200773192
FID,CON,2.402797619047619
FID,CUE,5.632975728193213
FID,CUL,2.142857142857143
FID,DEM,5.632975728193213
FID,DOM,5.205357142857143
FID,EDU,6.175595238095238
FID,ELE,2.9546428571428573
FID,FID,5.632975728193213
FID,FIN,3.3482142857142856
FID,FRT,2.142857142857143
FID,FRV,2.142857142857143
FID,GAN,2.142857142857143
FID,HIL,5.632975728193213
FID,HOT,4.285714285714286
FID,LAC,2.142857142857143
FID,MAD,5.632975728193213
FID,MAN,5.632975728193213
FID,MAQ,5.632975728193213
FID,MET,5.632975728193213
FID,MIP,1.9726473922902497
FID,MOL,5.632975728193213
FID,MUE,5.632975728193213
FID,PAN,5.632975728193213
FID,PAP,5.632975728193213
FID,PES,2.142857142857143
FID,PLS,5.632975728193213
FID,POS,7.025357142857142
FID,PPR,2.142857142857143
FID,QU1,5.632975728193213
FID,QU2,5.632975728193213
FID,REF,5.632975728193213
FID,RES,4.285714285714286
FID,SAL,8.138445288753799
FID,SEG,3.3482142857142856
FID,SIL,2.142857142857143
FID,TAB,2.142857142857143
FID,TEL,10.22303391053391
FID,TRA,7.025357142857142
FID,VES,5.632975728193213
FID,VID,5.632975728193213
FID,REP,2.4107142857142856
FID,INM,2.4107142857142856
FID,IMP,2.4107142857142856
FIN,ADM,4.285714285714286
FIN,ADP,7.4624861572536
FIN,AGU,4.023498062015504
FIN,ALD,4.285714285714286
FIN,ASO,9.962486157253599
FIN,AYG,4.285714285714286
FIN,AZU,4.285714285714286
FIN,BAL,4.285714285714286
FIN,BNA,4.285714285714286
FIN,CAN,4.285714285714286
FIN,CAR,4.285714285714286
FIN,CAU,4.285714285714286
FIN,CEM,2.9202525971628965
FIN,CER,4.285714285714286
FIN,CHO,4.285714285714286
FIN,CIN,4.285714285714286
FIN,COM,15.678571428571429
FIN,CON,1.3333333333333335
FIN,CUE,4.285714285714286
FIN,CUL,4.285714285714286
FIN,DEM,4.285714285714286
FIN,DOM,6.1529623477297894
FIN,EDU,7.123200442967885
FIN,ELE,0.0
FIN,FID,4.285714285714286
FIN,FIN,4.295819490586933
FIN,FRT,4.285714285714286
FIN,FRV,4.285714285714286
FIN,GAN,4.285714285714286
FIN,HIL,4.285714285714286
FIN,HOT,3.4361087467852798
FIN,LAC,4.285714285714286
FIN,MAD,4.285714285714286
FIN,MAN,4.285714285714286
FIN,MAQ,4.285714285714286
FIN,MET,4.285714285714286
FIN,MIP,2.9202525971628965
FIN,MOL,4.285714285714286
FIN,MUE,4.285714285714286
FIN,PAN,4.285714285714286
FIN,PAP,4.285714285714286
FIN,PES,4.285714285714286
FIN,PLS,4.285714285714286
FIN,POS,7.972962347729789
FIN,PPR,4.285714285714286
FIN,QU1,4.285714285714286
FIN,QU2,4.285714285714286
FIN,REF,4.285714285714286
