buying_sector,input_sector,inventory_duration_target
ARC,INS,5.785714285714286
ARC,LIB,16.619047619047617
ARC,LIV,6.05980608408777
ARC,MPA,7.786174097397894
ARC,MAO,7.786174097397894
ARC,MBA,7.786174097397894
ARC,MBE,7.786174097397894
ARC,MCH,7.786174097397894
ARC,MCO,7.786174097397894
ARC,MEL,7.786174097397894
ARC,MFA,7.786174097397894
ARC,MFO,7.786174097397894
ARC,MFU,7.786174097397894
ARC,MIN,4.432539682539683
ARC,MMA,7.285714285714286
ARC,MNM,7.786174097397894
ARC,MPH,7.786174097397894
ARC,MRU,7.786174097397894
ARC,MTE,7.786174097397894
ARC,MTO,7.786174097397894
ARC,MTR,7.786174097397894
ARC,MWO,7.786174097397894
ARC,OFS,10.875
ARC,OPS,9.17261904761905
ARC,POS,9.462857142857143
ARC,PUB,12.937358276643991
ARC,REN,10.875
ARC,REP,9.17261904761905
ARC,RES,10.575945288753799
ARC,SEC,10.875
ARC,SOC,10.575945288753799
ARC,SPO,16.619047619047617
ARC,TEL,12.937358276643991
ARC,TRA,10.875
ARC,TRL,9.462857142857143
ARC,TRR,7.285714285714286
ARC,TRW,7.285714285714286
ARC,VET,13.23469387755102
ARC,VID,12.937358276643991
ARC,WAS,5.428571428571429
ARC,REA,7.285714285714286
ARC,IMP,7.285714285714286
BUI,ACC,11.73469387755102
BUI,ACF,3.5774636243386246
BUI,ADM,7.452380952380952
BUI,AMO,7.672619047619048
BUI,ARC,11.73469387755102
BUI,BET,15.119047619047619
BUI,BUI,9.375
BUI,CON,3.284747990105133
BUI,CRE,15.119047619047619
BUI,CRO,4.5598060840877706
BUI,CST,11.73469387755102
BUI,EDU,7.113095238095238
BUI,ELE,3.7961791383219956
BUI,EMP,9.375
BUI,FIN,4.285714285714286
BUI,FIS,4.5598060840877706
BUI,FOR,4.5598060840877706
BUI,HEA,9.075945288753799
BUI,INF,11.437358276643991
BUI,INS,4.285714285714286
BUI,LIB,15.119047619047619
BUI,LIV,4.5598060840877706
BUI,MPA,6.286174097397894
BUI,MAO,6.286174097397894
BUI,MBA,6.286174097397894
BUI,MBE,6.286174097397894
BUI,MCH,6.286174097397894
BUI,MCO,6.286174097397894
BUI,MEL,6.286174097397894
BUI,MFA,6.286174097397894
BUI,MFO,6.286174097397894
BUI,MFU,6.286174097397894
BUI,MIN,2.932539682539683
BUI,MMA,4.285714285714286
BUI,MNM,6.286174097397894
BUI,MPH,6.286174097397894
BUI,MRU,6.286174097397894
BUI,MTE,6.286174097397894
BUI,MTO,6.286174097397894
BUI,MTR,6.286174097397894
BUI,MWO,6.286174097397894
BUI,OFS,9.375
BUI,OPS,7.672619047619048
BUI,POS,7.962857142857142
BUI,PUB,11.437358276643991
BUI,REN,9.375
BUI,REP,7.672619047619048
BUI,RES,9.075945288753799
BUI,SEC,9.375
BUI,SOC,9.075945288753799
BUI,SPO,15.119047619047619
BUI,TEL,11.437358276643991
BUI,TRA,9.375
BUI,TRL,7.962857142857142
BUI,TRR,4.285714285714286
BUI,TRW,4.285714285714286
BUI,VET,11.73469387755102
BUI,VID,11.437358276643991
BUI,WAS,3.9285714285714284
BUI,REA,4.285714285714286
BUI,IMP,4.285714285714286
CON,ACC,10.226369344780922
CON,ACF,2.0691390915685273
CON,ADM,5.944056419610854
CON,AMO,6.16429451484895
CON,ARC,10.226369344780922
CON,BET,13.61072308627752
CON,BUI,7.866675467229903
CON,CON,1.8154761904761905
CON,CRE,13.61072308627752
CON,CRO,3.0514815513176727
CON,CST,10.226369344780922
CON,EDU,5.60477070532514
CON,ELE,1.0
CON,EMP,7.866675467229903
CON,FIN,2.777389752944188
CON,FIS,3.0514815513176727
CON,FOR,3.0514815513176727
CON,HEA,7.567620755983702
CON,INF,9.929033743873893
CON,INS,2.777389752944188
CON,LIB,13.61072308627752
CON,LIV,3.0514815513176727
CON,MPA,0.2857142857142857
CON,MAO,0.2857142857142857
CON,MBA,0.2857142857142857
CON,MBE,0.2857142857142857
CON,MCH,0.2857142857142857
CON,MCO,0.2857142857142857
CON,MEL,0.2857142857142857
CON,MFA,0.2857142857142857
CON,MFO,0.2857142857142857
CON,MFU,0.2857142857142857
CON,MIN,1.1428571428571428
CON,MMA,4.7373271889400925
CON,MNM,0.2857142857142857
CON,MPH,0.2857142857142857
CON,MRU,0.2857142857142857
CON,MTE,0.2857142857142857
CON,MTO,0.2857142857142857
CON,MTR,0.2857142857142857
CON,MWO,0.2857142857142857
CON,OFS,7.866675467229903
CON,OPS,6.16429451484895
CON,POS,6.454532610087044
CON,PUB,9.929033743873893
CON,REN,7.866675467229903
CON,REP,6.16429451484895
CON,RES,7.567620755983702
CON,SEC,7.866675467229903
CON,SOC,7.567620755983702
CON,SPO,13.61072308627752
CON,TEL,9.929033743873893
CON,TRA,7.866675467229903
CON,TRL,6.454532610087044
CON,TRR,7.952380952380952
CON,TRW,7.952380952380952
CON,VET,10.226369344780922
CON,VID,9.929033743873893
CON,WAS,1.0
CON,REA,1.269065220174091
CON,IMP,1.269065220174091
EDU,ACC,0.2857142857142857
EDU,ACF,7.178571428571429
EDU,ADM,14.714285714285714
EDU,AMO,38.57142857142857
EDU,ARC,0.2857142857142857
EDU,BET,28.08580751873627
EDU,BUI,52.142857142857146
EDU,CON,16.25150788979379
EDU,CRE,28.08580751873627
EDU,CRO,28.214285714285715
EDU,CST,0.2857142857142857
EDU,EDU,20.25
EDU,ELE,16.76293903801065
EDU,EMP,52.142857142857146
EDU,FIN,17.25247418540294
EDU,FIS,28.214285714285715
EDU,FOR,28.214285714285715
EDU,HEA,37.214285714285715
EDU,INF,52.142857142857146
EDU,INS,17.25247418540294
EDU,LIB,28.08580751873627
EDU,LIV,28.214285714285715
EDU,MPA,27.74285714285714
EDU,MAO,27.74285714285714
EDU,MBA,27.74285714285714
EDU,MBE,27.74285714285714
EDU,MCH,27.74285714285714
EDU,MCO,27.74285714285714
EDU,MEL,27.74285714285714
EDU,MFA,27.74285714285714
EDU,MFO,27.74285714285714
EDU,MFU,27.74285714285714
EDU,MIN,15.899299582228336
EDU,MMA,17.47227658186562
EDU,MNM,27.74285714285714
EDU,MPH,27.74285714285714
EDU,MRU,27.74285714285714
EDU,MTE,27.74285714285714
EDU,MTO,27.74285714285714
EDU,MTR,27.74285714285714
EDU,MWO,27.74285714285714
EDU,OFS,52.142857142857146
EDU,OPS,38.57142857142857
EDU,POS,20.929617042545797
EDU,PUB,52.142857142857146
EDU,REN,52.142857142857146
EDU,REP,38.57142857142857
EDU,RES,37.214285714285715
EDU,SEC,52.142857142857146
EDU,SOC,37.214285714285715
EDU,SPO,28.08580751873627
EDU,TEL,52.142857142857146
EDU,TRA,52.142857142857146
EDU,TRL,20.929617042545797
EDU,TRR,13.137291280148423
EDU,TRW,13.137291280148423
EDU,VET,0.2857142857142857
EDU,VID,52.142857142857146
EDU,WAS,16.89533132826008
EDU,REA,30.219234085091593
EDU,IMP,30.219234085091593
ELE,ACC,15.791836734693877
ELE,ACF,7.634606481481482
ELE,ADM,11.50952380952381
ELE,AMO,11.729761904761904
ELE,ARC,15.791836734693877
ELE,BET,19.176190476190474
ELE,BUI,13.432142857142859
ELE,CON,7.341890847247989
ELE,CRE,19.176190476190474
ELE,CRO,8.616948941230628
ELE,CST,15.791836734693877
ELE,EDU,11.170238095238094
ELE,ELE,7.853321995464853
ELE,EMP,13.432142857142859
ELE,FIN,8.342857142857143
ELE,FIS,8.616948941230628
ELE,FOR,8.616948941230628
ELE,HEA,13.133088145896656
ELE,INF,15.494501133786846
ELE,INS,8.342857142857143
ELE,LIB,19.176190476190474
ELE,LIV,8.616948941230628
ELE,MPA,10.343316954540752
ELE,MAO,10.343316954540752
ELE,MBA,10.343316954540752
ELE,MBE,10.343316954540752
ELE,MCH,10.343316954540752
ELE,MCO,10.343316954540752
ELE,MEL,10.343316954540752
ELE,MFA,10.343316954540752
ELE,MFO,10.343316954540752
ELE,MFU,10.343316954540752
ELE,MIN,6.98968253968254
ELE,MMA,12.4
ELE,MNM,10.343316954540752
ELE,MPH,10.343316954540752
ELE,MRU,10.343316954540752
ELE,MTE,10.343316954540752
ELE,MTO,10.343316954540752
ELE,MTR,10.343316954540752
ELE,MWO,10.343316954540752
ELE,OFS,13.432142857142859
ELE,OPS,11.729761904761904
ELE,POS,12.019999999999998
ELE,PUB,15.494501133786846
ELE,REN,13.432142857142859
ELE,REP,11.729761904761904
ELE,RES,13.133088145896656
ELE,SEC,13.432142857142859
ELE,SOC,13.133088145896656
ELE,SPO,19.176190476190474
ELE,TEL,15.494501133786846
ELE,TRA,13.432142857142859
ELE,TRL,12.019999999999998
ELE,TRR,12.4
ELE,TRW,12.4
ELE,VET,15.791836734693877
ELE,VID,15.494501133786846
ELE,WAS,7.985714285714286
ELE,REA,12.4
ELE,IMP,12.4
EMP,ACC,16.274376417233558
EMP,ACF,8.117146164021165
EMP,ADM,11.992063492063492
EMP,AMO,12.212301587301587
EMP,ARC,16.274376417233558
EMP,BET,19.658730158730158
EMP,BUI,13.91468253968254
EMP,CON,7.824430529787672
EMP,CRE,19.658730158730158
EMP,CRO,9.099488623770311
EMP,CST,16.274376417233558
EMP,EDU,11.652777777777777
EMP,ELE,1.0
EMP,EMP,13.91468253968254
EMP,FIN,8.825396825396826
EMP,FIS,9.099488623770311
EMP,FOR,9.099488623770311
EMP,HEA,13.61562782843634
EMP,INF,25.714285714285715
EMP,INS,8.825396825396826
EMP,LIB,19.658730158730158
EMP,LIV,9.099488623770311
EMP,MPA,10.825856637080433
EMP,MAO,10.825856637080433
EMP,MBA,10.825856637080433
EMP,MBE,10.825856637080433
EMP,MCH,10.825856637080433
EMP,MCO,10.825856637080433
EMP,MEL,10.825856637080433
EMP,MFA,10.825856637080433
EMP,MFO,10.825856637080433
EMP,MFU,10.825856637080433
EMP,MIN,7.472222222222222
EMP,MMA,5.142857142857143
EMP,MNM,10.825856637080433
EMP,MPH,10.825856637080433
EMP,MRU,10.825856637080433
EMP,MTE,10.825856637080433
EMP,MTO,10.825856637080433
EMP,MTR,10.825856637080433
EMP,MWO,10.825856637080433
EMP,OFS,13.91468253968254
EMP,OPS,12.212301587301587
EMP,POS,12.502539682539682
EMP,PUB,25.714285714285715
EMP,REN,13.91468253968254
EMP,REP,12.212301587301587
EMP,RES,13.61562782843634
EMP,SEC,13.91468253968254
EMP,SOC,13.61562782843634
EMP,SPO,19.658730158730158
EMP,TEL,25.714285714285715
EMP,TRA,13.91468253968254
EMP,TRL,12.502539682539682
EMP,TRR,5.142857142857143
EMP,TRW,5.142857142857143
EMP,VET,16.274376417233558
EMP,VID,25.714285714285715
EMP,WAS,1.0
EMP,REA,13.365079365079366
EMP,IMP,13.365079365079366
FIN,ACC,4.285714285714286
FIN,ACF,3.8604048008092127
FIN,ADM,7.73532212885154
FIN,AMO,7.955560224089636
FIN,ARC,4.285714285714286
FIN,BET,15.401988795518207
FIN,BUI,9.657941176470588
FIN,CON,1.3333333333333335
FIN,CRE,15.401988795518207
FIN,CRO,4.285714285714286
FIN,CST,4.285714285714286
FIN,EDU,7.396036414565826
FIN,ELE,0.0
FIN,EMP,9.657941176470588
FIN,FIN,4.568655462184874
FIN,FIS,4.285714285714286
FIN,FOR,4.285714285714286
FIN,HEA,9.358886465224387
FIN,INF,1.0
FIN,INS,4.568655462184874
FIN,LIB,15.401988795518207
FIN,LIV,4.285714285714286
FIN,MPA,4.285714285714286
FIN,MAO,4.285714285714286
FIN,MBA,4.285714285714286
FIN,MBE,4.285714285714286
FIN,MCH,4.285714285714286
FIN,MCO,4.285714285714286
FIN,MEL,4.285714285714286
FIN,MFA,4.285714285714286
FIN,MFO,4.285714285714286
FIN,MFU,4.285714285714286
FIN,MIN,3.215480859010271
FIN,MMA,11.954285714285716
FIN,MNM,4.285714285714286
FIN,MPH,4.285714285714286
FIN,MRU,4.285714285714286
FIN,MTE,4.285714285714286
FIN,MTO,4.285714285714286
FIN,MTR,4.285714285714286
FIN,MWO,4.285714285714286
FIN,OFS,9.657941176470588
FIN,OPS,7.955560224089636
FIN,POS,8.245798319327731
FIN,PUB,1.0
FIN,REN,9.657941176470588
FIN,REP,7.955560224089636
FIN,RES,9.358886465224387
FIN,SEC,9.657941176470588
FIN,SOC,9.358886465224387
FIN,SPO,15.401988795518207
FIN,TEL,1.0
FIN,TRA,9.657941176470588
FIN,TRL,8.245798319327731
FIN,TRR,20.261904761904763
FIN,TRW,20.261904761904763
FIN,VET,4.285714285714286
FIN,VID,1.0
FIN,WAS,4.211512605042016
FIN,REA,4.8515966386554625
FIN,IMP,4.8515966386554625
HEA,ACC,11.329235616076618
HEA,ACF,2.0
HEA,ADM,12.857142857142858
HEA,AMO,7.267160786144645
HEA,ARC,11.329235616076618
HEA,BET,14.713589357573216
HEA,BUI,0.42857142857142855
HEA,CON,2.879289728630731
HEA,CRE,14.713589357573216
HEA,CRO,4.285714285714286
HEA,CST,11.329235616076618
HEA,EDU,6.707636976620835
HEA,ELE,3.390720876847593
HEA,EMP,0.42857142857142855
HEA,FIN,3.880256024239883
HEA,FIS,4.285714285714286
HEA,FOR,4.285714285714286
HEA,HEA,4.133738601823708
HEA,INF,2.0
HEA,INS,3.880256024239883
HEA,LIB,14.713589357573216
HEA,LIV,4.285714285714286
HEA,MPA,5.880715835923491
HEA,MAO,5.880715835923491
HEA,MBA,5.880715835923491
HEA,MBE,5.880715835923491
HEA,MCH,5.880715835923491
HEA,MCO,5.880715835923491
HEA,MEL,5.880715835923491
HEA,MFA,5.880715835923491
HEA,MFO,5.880715835923491
HEA,MFU,5.880715835923491
HEA,MIN,2.52708142106528
HEA,MMA,7.157635467980296
HEA,MNM,5.880715835923491
HEA,MPH,5.880715835923491
HEA,MRU,5.880715835923491
HEA,MTE,5.880715835923491
HEA,MTO,5.880715835923491
HEA,MTR,5.880715835923491
HEA,MWO,5.880715835923491
HEA,OFS,0.42857142857142855
HEA,OPS,7.267160786144645
HEA,POS,7.557398881382739
HEA,PUB,2.0
HEA,REN,0.42857142857142855
HEA,REP,7.267160786144645
HEA,RES,4.133738601823708
HEA,SEC,0.42857142857142855
HEA,SOC,4.133738601823708
HEA,SPO,14.713589357573216
HEA,TEL,2.0
HEA,TRA,0.42857142857142855
HEA,TRL,7.557398881382739
HEA,TRR,7.157635467980296
HEA,TRW,7.157635467980296
HEA,VET,11.329235616076618
HEA,VID,2.0
HEA,WAS,3.523113167097026
HEA,REA,3.4747977627654807
HEA,IMP,3.4747977627654807
INS,ACC,10.806122448979592
INS,ACF,2.648892195767196
INS,ADM,6.523809523809524
INS,AMO,6.7440476190476195
INS,ARC,10.806122448979592
INS,BET,14.19047619047619
INS,BUI,8.446428571428571
INS,CON,2.356176561533704
INS,CRE,14.19047619047619
INS,CRO,3.6312346555163413
INS,CST,10.806122448979592
INS,EDU,6.184523809523809
INS,ELE,2.8676077097505663
INS,EMP,8.446428571428571
INS,FIN,4.285714285714286
INS,FIS,3.6312346555163413
INS,FOR,3.6312346555163413
INS,HEA,8.147373860182372
INS,INF,10.508786848072562
INS,INS,4.285714285714286
INS,LIB,14.19047619047619
INS,LIV,3.6312346555163413
INS,MPA,5.357602668826465
INS,MAO,5.357602668826465
INS,MBA,5.357602668826465
INS,MBE,5.357602668826465
INS,MCH,5.357602668826465
INS,MCO,5.357602668826465
INS,MEL,5.357602668826465
INS,MFA,5.357602668826465
INS,MFO,5.357602668826465
INS,MFU,5.357602668826465
INS,MIN,2.0039682539682535
INS,MMA,1.1904761904761905
INS,MNM,5.357602668826465
INS,MPH,5.357602668826465
INS,MRU,5.357602668826465
INS,MTE,5.357602668826465
INS,MTO,5.357602668826465
INS,MTR,5.357602668826465
INS,MWO,5.357602668826465
INS,OFS,8.446428571428571
INS,OPS,6.7440476190476195
INS,POS,7.034285714285714
INS,PUB,10.508786848072562
INS,REN,8.446428571428571
INS,REP,6.7440476190476195
INS,RES,8.147373860182372
INS,SEC,8.446428571428571
INS,SOC,8.147373860182372
INS,SPO,14.19047619047619
INS,TEL,10.508786848072562
INS,TRA,8.446428571428571
INS,TRL,7.034285714285714
INS,TRR,1.1904761904761905
INS,TRW,1.1904761904761905
INS,VET,10.806122448979592
INS,VID,10.508786848072562
INS,WAS,3.0
INS,REA,2.428571428571428
INS,IMP,2.428571428571428
MPA,ACC,13.974946853741496
MPA,ACF,5.817716600529101
MPA,ADM,9.692633928571427
MPA,AMO,9.912872023809525
MPA,ARC,13.974946853741496
MPA,BET,17.359300595238093
MPA,BUI,11.615252976190476
MPA,CON,0.7142857142857143
MPA,CRE,17.359300595238093
MPA,CRO,6.800059060278246
MPA,CST,13.974946853741496
MPA,EDU,9.353348214285713
MPA,ELE,6.036432114512471
MPA,EMP,11.615252976190476
MPA,FIN,6.5259672619047615
MPA,FIS,6.800059060278246
MPA,FOR,6.800059060278246
MPA,HEA,11.316198264944274
MPA,INF,2.142857142857143
MPA,INS,6.5259672619047615
MPA,LIB,17.359300595238093
MPA,LIV,6.800059060278246
MPA,MPA,11.25
MPA,MAO,11.25
MPA,MBA,11.25
MPA,MBE,11.25
MPA,MCH,11.25
MPA,MCO,11.25
MPA,MEL,11.25
MPA,MFA,11.25
MPA,MFO,11.25
MPA,MFU,11.25
MPA,MIN,5.172792658730159
MPA,MMA,9.953125
MPA,MNM,11.25
MPA,MPH,11.25
MPA,MRU,11.25
MPA,MTE,11.25
MPA,MTO,11.25
MPA,MTR,11.25
MPA,MWO,11.25
MPA,OFS,11.615252976190476
MPA,OPS,9.912872023809525
MPA,POS,10.203110119047619
MPA,PUB,2.142857142857143
MPA,REN,11.615252976190476
MPA,REP,9.912872023809525
MPA,RES,11.316198264944274
MPA,SEC,11.615252976190476
MPA,SOC,11.316198264944274
MPA,SPO,17.359300595238093
MPA,TEL,2.142857142857143
MPA,TRA,11.615252976190476
MPA,TRL,10.203110119047619
MPA,TRR,4.333333333333333
MPA,TRW,4.333333333333333
MPA,VET,13.974946853741496
MPA,VID,2.142857142857143
MPA,WAS,6.168824404761905
MPA,REA,8.766220238095238
MPA,IMP,8.766220238095238
MAO,ACC,11.70612244897959
MAO,ACF,3.5488921957671957
MAO,ADM,7.423809523809524
MAO,AMO,7.64404761904762
MAO,ARC,11.70612244897959
MAO,BET,15.09047619047619
MAO,BUI,9.346428571428572
MAO,CON,3.2561765615337044
MAO,CRE,15.09047619047619
MAO,CRO,4.531234655516342
MAO,CST,11.70612244897959
MAO,EDU,7.08452380952381
MAO,ELE,4.0
MAO,EMP,9.346428571428572
MAO,FIN,4.257142857142857
MAO,FIS,4.531234655516342
MAO,FOR,4.531234655516342
MAO,HEA,9.047373860182372
MAO,INF,11.408786848072562
MAO,INS,4.257142857142857
MAO,LIB,15.09047619047619
MAO,LIV,4.531234655516342
MAO,MPA,6.257602668826465
MAO,MAO,6.257602668826465
MAO,MBA,6.257602668826465
MAO,MBE,6.257602668826465
MAO,MCH,6.257602668826465
MAO,MCO,6.257602668826465
MAO,MEL,6.257602668826465
MAO,MFA,6.257602668826465
MAO,MFO,6.257602668826465
MAO,MFU,6.257602668826465
MAO,MIN,4.285714285714286
MAO,MMA,4.285714285714286
MAO,MNM,6.257602668826465
MAO,MPH,6.257602668826465
MAO,MRU,6.257602668826465
MAO,MTE,6.257602668826465
MAO,MTO,6.257602668826465
MAO,MTR,6.257602668826465
MAO,MWO,6.257602668826465
MAO,OFS,9.346428571428572
MAO,OPS,7.64404761904762
MAO,POS,7.934285714285713
MAO,PUB,11.408786848072562
MAO,REN,9.346428571428572
MAO,REP,7.64404761904762
MAO,RES,9.047373860182372
MAO,SEC,9.346428571428572
MAO,SOC,9.047373860182372
MAO,SPO,15.09047619047619
MAO,TEL,11.408786848072562
MAO,TRA,9.346428571428572
MAO,TRL,7.934285714285713
MAO,TRR,4.285714285714286
MAO,TRW,4.285714285714286
MAO,VET,11.70612244897959
MAO,VID,11.408786848072562
MAO,WAS,3.9
MAO,REA,4.228571428571429
MAO,IMP,4.228571428571429
MBE,ACC,11.305886406286652
MBE,ACF,3.1486561530742563
MBE,ADM,7.023573481116584
MBE,AMO,7.2438115763546795
MBE,ARC,11.305886406286652
MBE,BET,14.690240147783252
MBE,BUI,8.946192528735633
MBE,CON,2.855940518840765
MBE,CRE,14.690240147783252
MBE,CRO,4.130998612823403
MBE,CST,11.305886406286652
MBE,EDU,6.684287766830869
MBE,ELE,3.3673716670576277
MBE,EMP,8.946192528735633
MBE,FIN,3.8569068144499177
MBE,FIS,4.130998612823403
MBE,FOR,4.130998612823403
MBE,HEA,8.647137817489432
MBE,INF,11.008550805379624
MBE,INS,3.8569068144499177
MBE,LIB,14.690240147783252
MBE,LIV,4.130998612823403
MBE,MPA,3.607142857142857
MBE,MAO,3.607142857142857
MBE,MBA,3.607142857142857
MBE,MBE,3.607142857142857
MBE,MCH,3.607142857142857
MBE,MCO,3.607142857142857
MBE,MEL,3.607142857142857
MBE,MFA,3.607142857142857
MBE,MFO,3.607142857142857
MBE,MFU,3.607142857142857
MBE,MIN,2.5037322112753144
MBE,MMA,3.4310344827586206
MBE,MNM,3.607142857142857
MBE,MPH,3.607142857142857
MBE,MRU,3.607142857142857
MBE,MTE,3.607142857142857
MBE,MTO,3.607142857142857
MBE,MTR,3.607142857142857
MBE,MWO,3.607142857142857
MBE,OFS,8.946192528735633
MBE,OPS,7.2438115763546795
MBE,POS,7.534049671592775
MBE,PUB,11.008550805379624
